dataset,noise_type,n_eligible
banfakenews,homophone_confuse,232
banfakenews,homophone_confuse,255
banfakenews,homophone_confuse,584
banfakenews,homophone_confuse,401
banfakenews,homophone_confuse,572
banfakenews,homophone_confuse,525
banfakenews,homophone_confuse,202
banfakenews,homophone_confuse,196
banfakenews,homophone_confuse,738
banfakenews,homophone_confuse,158
banfakenews,homophone_confuse,526
banfakenews,homophone_confuse,311
banfakenews,homophone_confuse,197
banfakenews,homophone_confuse,315
banfakenews,homophone_confuse,440
banfakenews,homophone_confuse,819
banfakenews,homophone_confuse,388
banfakenews,homophone_confuse,864
banfakenews,homophone_confuse,344
banfakenews,homophone_confuse,639
banfakenews,homophone_confuse,708
banfakenews,homophone_confuse,135
banfakenews,homophone_confuse,166
banfakenews,homophone_confuse,300
banfakenews,homophone_confuse,373
banfakenews,homophone_confuse,951
banfakenews,homophone_confuse,124
banfakenews,homophone_confuse,617
banfakenews,homophone_confuse,561
banfakenews,homophone_confuse,764
banfakenews,homophone_confuse,157
banfakenews,homophone_confuse,322
banfakenews,homophone_confuse,290
banfakenews,homophone_confuse,653
banfakenews,homophone_confuse,325
banfakenews,homophone_confuse,349
banfakenews,homophone_confuse,244
banfakenews,homophone_confuse,1103
banfakenews,homophone_confuse,211
banfakenews,homophone_confuse,591
banfakenews,homophone_confuse,293
banfakenews,homophone_confuse,332
banfakenews,homophone_confuse,302
banfakenews,homophone_confuse,191
banfakenews,homophone_confuse,293
banfakenews,homophone_confuse,255
banfakenews,homophone_confuse,585
banfakenews,homophone_confuse,314
banfakenews,homophone_confuse,243
banfakenews,homophone_confuse,511
banfakenews,homophone_confuse,800
banfakenews,homophone_confuse,341
banfakenews,homophone_confuse,698
banfakenews,homophone_confuse,866
banfakenews,homophone_confuse,284
banfakenews,homophone_confuse,377
banfakenews,homophone_confuse,635
banfakenews,homophone_confuse,345
banfakenews,homophone_confuse,488
banfakenews,homophone_confuse,215
banfakenews,homophone_confuse,203
banfakenews,homophone_confuse,626
banfakenews,homophone_confuse,543
banfakenews,homophone_confuse,322
banfakenews,homophone_confuse,364
banfakenews,homophone_confuse,221
banfakenews,homophone_confuse,324
banfakenews,homophone_confuse,399
banfakenews,homophone_confuse,541
banfakenews,homophone_confuse,385
banfakenews,homophone_confuse,273
banfakenews,homophone_confuse,319
banfakenews,homophone_confuse,268
banfakenews,homophone_confuse,356
banfakenews,homophone_confuse,503
banfakenews,homophone_confuse,483
banfakenews,homophone_confuse,178
banfakenews,homophone_confuse,618
banfakenews,homophone_confuse,245
banfakenews,homophone_confuse,693
banfakenews,homophone_confuse,288
banfakenews,homophone_confuse,197
banfakenews,homophone_confuse,579
banfakenews,homophone_confuse,509
banfakenews,homophone_confuse,274
banfakenews,homophone_confuse,447
banfakenews,homophone_confuse,241
banfakenews,homophone_confuse,698
banfakenews,homophone_confuse,277
banfakenews,homophone_confuse,450
banfakenews,homophone_confuse,354
banfakenews,homophone_confuse,1169
banfakenews,homophone_confuse,623
banfakenews,homophone_confuse,294
banfakenews,homophone_confuse,206
banfakenews,homophone_confuse,205
banfakenews,homophone_confuse,346
banfakenews,homophone_confuse,459
banfakenews,homophone_confuse,166
banfakenews,homophone_confuse,282
banfakenews,homophone_confuse,118
banfakenews,homophone_confuse,292
banfakenews,homophone_confuse,1088
banfakenews,homophone_confuse,649
banfakenews,homophone_confuse,511
banfakenews,homophone_confuse,511
banfakenews,homophone_confuse,398
banfakenews,homophone_confuse,165
banfakenews,homophone_confuse,356
banfakenews,homophone_confuse,355
banfakenews,homophone_confuse,339
banfakenews,homophone_confuse,370
banfakenews,homophone_confuse,363
banfakenews,homophone_confuse,417
banfakenews,homophone_confuse,371
banfakenews,homophone_confuse,489
banfakenews,homophone_confuse,187
banfakenews,homophone_confuse,273
banfakenews,homophone_confuse,146
banfakenews,homophone_confuse,364
banfakenews,homophone_confuse,309
banfakenews,homophone_confuse,725
banfakenews,homophone_confuse,268
banfakenews,homophone_confuse,215
banfakenews,homophone_confuse,1294
banfakenews,homophone_confuse,348
banfakenews,homophone_confuse,318
banfakenews,homophone_confuse,334
banfakenews,homophone_confuse,403
banfakenews,homophone_confuse,271
banfakenews,homophone_confuse,227
banfakenews,homophone_confuse,572
banfakenews,homophone_confuse,416
banfakenews,homophone_confuse,513
banfakenews,homophone_confuse,546
banfakenews,homophone_confuse,1229
banfakenews,homophone_confuse,1718
banfakenews,homophone_confuse,1044
banfakenews,homophone_confuse,201
banfakenews,homophone_confuse,253
banfakenews,homophone_confuse,394
banfakenews,homophone_confuse,132
banfakenews,homophone_confuse,142
banfakenews,homophone_confuse,397
banfakenews,homophone_confuse,367
banfakenews,homophone_confuse,980
banfakenews,homophone_confuse,460
banfakenews,homophone_confuse,161
banfakenews,homophone_confuse,505
banfakenews,homophone_confuse,827
banfakenews,homophone_confuse,603
banfakenews,homophone_confuse,707
banfakenews,homophone_confuse,416
banfakenews,homophone_confuse,372
banfakenews,homophone_confuse,637
banfakenews,homophone_confuse,439
banfakenews,homophone_confuse,419
banfakenews,homophone_confuse,730
banfakenews,homophone_confuse,1202
banfakenews,homophone_confuse,138
banfakenews,homophone_confuse,669
banfakenews,homophone_confuse,312
banfakenews,homophone_confuse,454
banfakenews,homophone_confuse,405
banfakenews,homophone_confuse,269
banfakenews,homophone_confuse,127
banfakenews,homophone_confuse,182
banfakenews,homophone_confuse,596
banfakenews,homophone_confuse,349
banfakenews,homophone_confuse,225
banfakenews,homophone_confuse,451
banfakenews,homophone_confuse,451
banfakenews,homophone_confuse,255
banfakenews,homophone_confuse,563
banfakenews,homophone_confuse,680
banfakenews,homophone_confuse,516
banfakenews,homophone_confuse,686
banfakenews,homophone_confuse,21
banfakenews,homophone_confuse,410
banfakenews,homophone_confuse,270
banfakenews,homophone_confuse,266
banfakenews,homophone_confuse,282
banfakenews,homophone_confuse,301
banfakenews,homophone_confuse,262
banfakenews,homophone_confuse,171
banfakenews,homophone_confuse,258
banfakenews,homophone_confuse,174
banfakenews,homophone_confuse,427
banfakenews,homophone_confuse,101
banfakenews,homophone_confuse,314
banfakenews,homophone_confuse,252
banfakenews,homophone_confuse,487
banfakenews,homophone_confuse,400
banfakenews,homophone_confuse,402
banfakenews,homophone_confuse,201
banfakenews,homophone_confuse,253
banfakenews,homophone_confuse,1184
banfakenews,homophone_confuse,316
banfakenews,homophone_confuse,234
banfakenews,homophone_confuse,276
banfakenews,homophone_confuse,388
banfakenews,homophone_confuse,564
banfakenews,homophone_confuse,254
banfakenews,homophone_confuse,1561
banfakenews,homophone_confuse,353
banfakenews,homophone_confuse,439
banfakenews,homophone_confuse,348
banfakenews,homophone_confuse,317
banfakenews,homophone_confuse,1020
banfakenews,homophone_confuse,748
banfakenews,homophone_confuse,1519
banfakenews,homophone_confuse,376
banfakenews,homophone_confuse,466
banfakenews,homophone_confuse,281
banfakenews,homophone_confuse,412
banfakenews,homophone_confuse,315
banfakenews,homophone_confuse,168
banfakenews,homophone_confuse,456
banfakenews,homophone_confuse,196
banfakenews,homophone_confuse,497
banfakenews,homophone_confuse,1314
banfakenews,homophone_confuse,203
banfakenews,homophone_confuse,671
banfakenews,homophone_confuse,290
banfakenews,homophone_confuse,718
banfakenews,homophone_confuse,113
banfakenews,homophone_confuse,356
banfakenews,homophone_confuse,630
banfakenews,homophone_confuse,638
banfakenews,homophone_confuse,412
banfakenews,homophone_confuse,180
banfakenews,homophone_confuse,533
banfakenews,homophone_confuse,473
banfakenews,homophone_confuse,593
banfakenews,homophone_confuse,240
banfakenews,homophone_confuse,802
banfakenews,homophone_confuse,287
banfakenews,homophone_confuse,786
banfakenews,homophone_confuse,1222
banfakenews,homophone_confuse,545
banfakenews,homophone_confuse,190
banfakenews,homophone_confuse,230
banfakenews,homophone_confuse,1225
banfakenews,homophone_confuse,129
banfakenews,homophone_confuse,370
banfakenews,homophone_confuse,534
banfakenews,homophone_confuse,180
banfakenews,homophone_confuse,384
banfakenews,homophone_confuse,262
banfakenews,homophone_confuse,486
banfakenews,homophone_confuse,473
banfakenews,homophone_confuse,278
banfakenews,homophone_confuse,1489
banfakenews,homophone_confuse,975
banfakenews,homophone_confuse,209
banfakenews,homophone_confuse,202
banfakenews,homophone_confuse,552
banfakenews,homophone_confuse,138
banfakenews,homophone_confuse,1912
banfakenews,homophone_confuse,383
banfakenews,homophone_confuse,294
banfakenews,homophone_confuse,564
banfakenews,homophone_confuse,210
banfakenews,homophone_confuse,575
banfakenews,homophone_confuse,341
banfakenews,homophone_confuse,84
banfakenews,homophone_confuse,308
banfakenews,homophone_confuse,368
banfakenews,homophone_confuse,442
banfakenews,homophone_confuse,271
banfakenews,homophone_confuse,312
banfakenews,homophone_confuse,159
banfakenews,homophone_confuse,486
banfakenews,homophone_confuse,139
banfakenews,homophone_confuse,381
banfakenews,homophone_confuse,1178
banfakenews,homophone_confuse,692
banfakenews,homophone_confuse,250
banfakenews,homophone_confuse,577
banfakenews,homophone_confuse,395
banfakenews,homophone_confuse,276
banfakenews,homophone_confuse,294
banfakenews,homophone_confuse,254
banfakenews,homophone_confuse,490
banfakenews,homophone_confuse,118
banfakenews,homophone_confuse,1973
banfakenews,homophone_confuse,601
banfakenews,homophone_confuse,617
banfakenews,homophone_confuse,785
banfakenews,homophone_confuse,216
banfakenews,homophone_confuse,316
banfakenews,homophone_confuse,301
banfakenews,homophone_confuse,343
banfakenews,homophone_confuse,239
banfakenews,homophone_confuse,363
banfakenews,homophone_confuse,129
banfakenews,homophone_confuse,354
banfakenews,homophone_confuse,1254
banfakenews,homophone_confuse,269
banfakenews,matra_perturb,349
banfakenews,matra_perturb,287
banfakenews,matra_perturb,279
banfakenews,matra_perturb,582
banfakenews,matra_perturb,441
banfakenews,matra_perturb,562
banfakenews,matra_perturb,675
banfakenews,matra_perturb,225
banfakenews,matra_perturb,220
banfakenews,matra_perturb,769
banfakenews,matra_perturb,159
banfakenews,matra_perturb,564
banfakenews,matra_perturb,356
banfakenews,matra_perturb,188
banfakenews,matra_perturb,427
banfakenews,matra_perturb,508
banfakenews,matra_perturb,954
banfakenews,matra_perturb,428
banfakenews,matra_perturb,925
banfakenews,matra_perturb,400
banfakenews,matra_perturb,639
banfakenews,matra_perturb,803
banfakenews,matra_perturb,140
banfakenews,matra_perturb,178
banfakenews,matra_perturb,316
banfakenews,matra_perturb,341
banfakenews,matra_perturb,981
banfakenews,matra_perturb,144
banfakenews,matra_perturb,653
banfakenews,matra_perturb,564
banfakenews,matra_perturb,754
banfakenews,matra_perturb,165
banfakenews,matra_perturb,318
banfakenews,matra_perturb,316
banfakenews,matra_perturb,669
banfakenews,matra_perturb,331
banfakenews,matra_perturb,378
banfakenews,matra_perturb,273
banfakenews,matra_perturb,1208
banfakenews,matra_perturb,214
banfakenews,matra_perturb,625
banfakenews,matra_perturb,297
banfakenews,matra_perturb,374
banfakenews,matra_perturb,312
banfakenews,matra_perturb,243
banfakenews,matra_perturb,332
banfakenews,matra_perturb,269
banfakenews,matra_perturb,598
banfakenews,matra_perturb,345
banfakenews,matra_perturb,256
banfakenews,matra_perturb,600
banfakenews,matra_perturb,1003
banfakenews,matra_perturb,350
banfakenews,matra_perturb,743
banfakenews,matra_perturb,976
banfakenews,matra_perturb,331
banfakenews,matra_perturb,399
banfakenews,matra_perturb,677
banfakenews,matra_perturb,365
banfakenews,matra_perturb,482
banfakenews,matra_perturb,243
banfakenews,matra_perturb,206
banfakenews,matra_perturb,666
banfakenews,matra_perturb,577
banfakenews,matra_perturb,352
banfakenews,matra_perturb,413
banfakenews,matra_perturb,232
banfakenews,matra_perturb,335
banfakenews,matra_perturb,468
banfakenews,matra_perturb,648
banfakenews,matra_perturb,472
banfakenews,matra_perturb,292
banfakenews,matra_perturb,370
banfakenews,matra_perturb,260
banfakenews,matra_perturb,372
banfakenews,matra_perturb,491
banfakenews,matra_perturb,532
banfakenews,matra_perturb,188
banfakenews,matra_perturb,637
banfakenews,matra_perturb,249
banfakenews,matra_perturb,696
banfakenews,matra_perturb,300
banfakenews,matra_perturb,237
banfakenews,matra_perturb,605
banfakenews,matra_perturb,493
banfakenews,matra_perturb,354
banfakenews,matra_perturb,446
banfakenews,matra_perturb,228
banfakenews,matra_perturb,750
banfakenews,matra_perturb,301
banfakenews,matra_perturb,532
banfakenews,matra_perturb,405
banfakenews,matra_perturb,1253
banfakenews,matra_perturb,635
banfakenews,matra_perturb,291
banfakenews,matra_perturb,225
banfakenews,matra_perturb,259
banfakenews,matra_perturb,358
banfakenews,matra_perturb,545
banfakenews,matra_perturb,203
banfakenews,matra_perturb,311
banfakenews,matra_perturb,137
banfakenews,matra_perturb,346
banfakenews,matra_perturb,1154
banfakenews,matra_perturb,685
banfakenews,matra_perturb,501
banfakenews,matra_perturb,567
banfakenews,matra_perturb,423
banfakenews,matra_perturb,197
banfakenews,matra_perturb,372
banfakenews,matra_perturb,388
banfakenews,matra_perturb,412
banfakenews,matra_perturb,392
banfakenews,matra_perturb,359
banfakenews,matra_perturb,603
banfakenews,matra_perturb,468
banfakenews,matra_perturb,513
banfakenews,matra_perturb,207
banfakenews,matra_perturb,255
banfakenews,matra_perturb,153
banfakenews,matra_perturb,391
banfakenews,matra_perturb,330
banfakenews,matra_perturb,712
banfakenews,matra_perturb,268
banfakenews,matra_perturb,269
banfakenews,matra_perturb,1384
banfakenews,matra_perturb,392
banfakenews,matra_perturb,317
banfakenews,matra_perturb,366
banfakenews,matra_perturb,397
banfakenews,matra_perturb,272
banfakenews,matra_perturb,258
banfakenews,matra_perturb,628
banfakenews,matra_perturb,497
banfakenews,matra_perturb,510
banfakenews,matra_perturb,589
banfakenews,matra_perturb,1268
banfakenews,matra_perturb,1896
banfakenews,matra_perturb,1126
banfakenews,matra_perturb,263
banfakenews,matra_perturb,301
banfakenews,matra_perturb,518
banfakenews,matra_perturb,166
banfakenews,matra_perturb,134
banfakenews,matra_perturb,420
banfakenews,matra_perturb,389
banfakenews,matra_perturb,1005
banfakenews,matra_perturb,570
banfakenews,matra_perturb,169
banfakenews,matra_perturb,585
banfakenews,matra_perturb,881
banfakenews,matra_perturb,655
banfakenews,matra_perturb,743
banfakenews,matra_perturb,474
banfakenews,matra_perturb,324
banfakenews,matra_perturb,605
banfakenews,matra_perturb,484
banfakenews,matra_perturb,470
banfakenews,matra_perturb,836
banfakenews,matra_perturb,1419
banfakenews,matra_perturb,166
banfakenews,matra_perturb,650
banfakenews,matra_perturb,326
banfakenews,matra_perturb,456
banfakenews,matra_perturb,420
banfakenews,matra_perturb,314
banfakenews,matra_perturb,160
banfakenews,matra_perturb,229
banfakenews,matra_perturb,645
banfakenews,matra_perturb,399
banfakenews,matra_perturb,211
banfakenews,matra_perturb,499
banfakenews,matra_perturb,498
banfakenews,matra_perturb,240
banfakenews,matra_perturb,605
banfakenews,matra_perturb,724
banfakenews,matra_perturb,498
banfakenews,matra_perturb,777
banfakenews,matra_perturb,20
banfakenews,matra_perturb,466
banfakenews,matra_perturb,299
banfakenews,matra_perturb,309
banfakenews,matra_perturb,316
banfakenews,matra_perturb,323
banfakenews,matra_perturb,267
banfakenews,matra_perturb,179
banfakenews,matra_perturb,264
banfakenews,matra_perturb,191
banfakenews,matra_perturb,386
banfakenews,matra_perturb,108
banfakenews,matra_perturb,316
banfakenews,matra_perturb,261
banfakenews,matra_perturb,500
banfakenews,matra_perturb,478
banfakenews,matra_perturb,380
banfakenews,matra_perturb,184
banfakenews,matra_perturb,272
banfakenews,matra_perturb,1237
banfakenews,matra_perturb,298
banfakenews,matra_perturb,261
banfakenews,matra_perturb,312
banfakenews,matra_perturb,483
banfakenews,matra_perturb,573
banfakenews,matra_perturb,247
banfakenews,matra_perturb,1581
banfakenews,matra_perturb,362
banfakenews,matra_perturb,420
banfakenews,matra_perturb,393
banfakenews,matra_perturb,329
banfakenews,matra_perturb,1094
banfakenews,matra_perturb,749
banfakenews,matra_perturb,1580
banfakenews,matra_perturb,391
banfakenews,matra_perturb,567
banfakenews,matra_perturb,330
banfakenews,matra_perturb,461
banfakenews,matra_perturb,337
banfakenews,matra_perturb,220
banfakenews,matra_perturb,503
banfakenews,matra_perturb,217
banfakenews,matra_perturb,509
banfakenews,matra_perturb,1485
banfakenews,matra_perturb,217
banfakenews,matra_perturb,688
banfakenews,matra_perturb,322
banfakenews,matra_perturb,801
banfakenews,matra_perturb,142
banfakenews,matra_perturb,373
banfakenews,matra_perturb,679
banfakenews,matra_perturb,760
banfakenews,matra_perturb,392
banfakenews,matra_perturb,189
banfakenews,matra_perturb,570
banfakenews,matra_perturb,502
banfakenews,matra_perturb,730
banfakenews,matra_perturb,230
banfakenews,matra_perturb,872
banfakenews,matra_perturb,309
banfakenews,matra_perturb,825
banfakenews,matra_perturb,1227
banfakenews,matra_perturb,621
banfakenews,matra_perturb,220
banfakenews,matra_perturb,252
banfakenews,matra_perturb,1244
banfakenews,matra_perturb,168
banfakenews,matra_perturb,488
banfakenews,matra_perturb,597
banfakenews,matra_perturb,199
banfakenews,matra_perturb,419
banfakenews,matra_perturb,259
banfakenews,matra_perturb,564
banfakenews,matra_perturb,484
banfakenews,matra_perturb,298
banfakenews,matra_perturb,1507
banfakenews,matra_perturb,1118
banfakenews,matra_perturb,224
banfakenews,matra_perturb,242
banfakenews,matra_perturb,642
banfakenews,matra_perturb,145
banfakenews,matra_perturb,2280
banfakenews,matra_perturb,417
banfakenews,matra_perturb,304
banfakenews,matra_perturb,577
banfakenews,matra_perturb,224
banfakenews,matra_perturb,572
banfakenews,matra_perturb,354
banfakenews,matra_perturb,93
banfakenews,matra_perturb,311
banfakenews,matra_perturb,347
banfakenews,matra_perturb,434
banfakenews,matra_perturb,274
banfakenews,matra_perturb,352
banfakenews,matra_perturb,212
banfakenews,matra_perturb,507
banfakenews,matra_perturb,158
banfakenews,matra_perturb,422
banfakenews,matra_perturb,1353
banfakenews,matra_perturb,700
banfakenews,matra_perturb,288
banfakenews,matra_perturb,611
banfakenews,matra_perturb,426
banfakenews,matra_perturb,294
banfakenews,matra_perturb,325
banfakenews,matra_perturb,241
banfakenews,matra_perturb,489
banfakenews,matra_perturb,116
banfakenews,matra_perturb,1977
banfakenews,matra_perturb,591
banfakenews,matra_perturb,681
banfakenews,matra_perturb,871
banfakenews,matra_perturb,222
banfakenews,matra_perturb,355
banfakenews,matra_perturb,281
banfakenews,matra_perturb,352
banfakenews,matra_perturb,336
banfakenews,matra_perturb,397
banfakenews,matra_perturb,182
banfakenews,matra_perturb,362
banfakenews,matra_perturb,1445
banfakenews,matra_perturb,322
banfakenews,conjunct_split,50
banfakenews,conjunct_split,36
banfakenews,conjunct_split,31
banfakenews,conjunct_split,50
banfakenews,conjunct_split,40
banfakenews,conjunct_split,93
banfakenews,conjunct_split,114
banfakenews,conjunct_split,34
banfakenews,conjunct_split,30
banfakenews,conjunct_split,103
banfakenews,conjunct_split,16
banfakenews,conjunct_split,77
banfakenews,conjunct_split,51
banfakenews,conjunct_split,24
banfakenews,conjunct_split,58
banfakenews,conjunct_split,61
banfakenews,conjunct_split,161
banfakenews,conjunct_split,63
banfakenews,conjunct_split,134
banfakenews,conjunct_split,66
banfakenews,conjunct_split,123
banfakenews,conjunct_split,111
banfakenews,conjunct_split,24
banfakenews,conjunct_split,32
banfakenews,conjunct_split,75
banfakenews,conjunct_split,53
banfakenews,conjunct_split,144
banfakenews,conjunct_split,18
banfakenews,conjunct_split,139
banfakenews,conjunct_split,96
banfakenews,conjunct_split,92
banfakenews,conjunct_split,30
banfakenews,conjunct_split,52
banfakenews,conjunct_split,45
banfakenews,conjunct_split,149
banfakenews,conjunct_split,46
banfakenews,conjunct_split,66
banfakenews,conjunct_split,43
banfakenews,conjunct_split,189
banfakenews,conjunct_split,20
banfakenews,conjunct_split,84
banfakenews,conjunct_split,39
banfakenews,conjunct_split,60
banfakenews,conjunct_split,49
banfakenews,conjunct_split,33
banfakenews,conjunct_split,33
banfakenews,conjunct_split,47
banfakenews,conjunct_split,50
banfakenews,conjunct_split,32
banfakenews,conjunct_split,41
banfakenews,conjunct_split,57
banfakenews,conjunct_split,172
banfakenews,conjunct_split,35
banfakenews,conjunct_split,109
banfakenews,conjunct_split,111
banfakenews,conjunct_split,51
banfakenews,conjunct_split,61
banfakenews,conjunct_split,107
banfakenews,conjunct_split,62
banfakenews,conjunct_split,69
banfakenews,conjunct_split,41
banfakenews,conjunct_split,32
banfakenews,conjunct_split,70
banfakenews,conjunct_split,40
banfakenews,conjunct_split,52
banfakenews,conjunct_split,34
banfakenews,conjunct_split,35
banfakenews,conjunct_split,47
banfakenews,conjunct_split,58
banfakenews,conjunct_split,125
banfakenews,conjunct_split,50
banfakenews,conjunct_split,36
banfakenews,conjunct_split,61
banfakenews,conjunct_split,46
banfakenews,conjunct_split,70
banfakenews,conjunct_split,90
banfakenews,conjunct_split,77
banfakenews,conjunct_split,28
banfakenews,conjunct_split,99
banfakenews,conjunct_split,58
banfakenews,conjunct_split,133
banfakenews,conjunct_split,34
banfakenews,conjunct_split,23
banfakenews,conjunct_split,81
banfakenews,conjunct_split,75
banfakenews,conjunct_split,42
banfakenews,conjunct_split,98
banfakenews,conjunct_split,58
banfakenews,conjunct_split,107
banfakenews,conjunct_split,26
banfakenews,conjunct_split,60
banfakenews,conjunct_split,37
banfakenews,conjunct_split,204
banfakenews,conjunct_split,81
banfakenews,conjunct_split,47
banfakenews,conjunct_split,32
banfakenews,conjunct_split,39
banfakenews,conjunct_split,51
banfakenews,conjunct_split,63
banfakenews,conjunct_split,41
banfakenews,conjunct_split,55
banfakenews,conjunct_split,21
banfakenews,conjunct_split,30
banfakenews,conjunct_split,218
banfakenews,conjunct_split,84
banfakenews,conjunct_split,81
banfakenews,conjunct_split,104
banfakenews,conjunct_split,47
banfakenews,conjunct_split,40
banfakenews,conjunct_split,34
banfakenews,conjunct_split,52
banfakenews,conjunct_split,76
banfakenews,conjunct_split,46
banfakenews,conjunct_split,85
banfakenews,conjunct_split,71
banfakenews,conjunct_split,92
banfakenews,conjunct_split,70
banfakenews,conjunct_split,30
banfakenews,conjunct_split,47
banfakenews,conjunct_split,31
banfakenews,conjunct_split,59
banfakenews,conjunct_split,51
banfakenews,conjunct_split,132
banfakenews,conjunct_split,47
banfakenews,conjunct_split,29
banfakenews,conjunct_split,247
banfakenews,conjunct_split,56
banfakenews,conjunct_split,40
banfakenews,conjunct_split,53
banfakenews,conjunct_split,58
banfakenews,conjunct_split,53
banfakenews,conjunct_split,38
banfakenews,conjunct_split,98
banfakenews,conjunct_split,63
banfakenews,conjunct_split,118
banfakenews,conjunct_split,130
banfakenews,conjunct_split,196
banfakenews,conjunct_split,285
banfakenews,conjunct_split,140
banfakenews,conjunct_split,36
banfakenews,conjunct_split,38
banfakenews,conjunct_split,86
banfakenews,conjunct_split,25
banfakenews,conjunct_split,21
banfakenews,conjunct_split,70
banfakenews,conjunct_split,43
banfakenews,conjunct_split,149
banfakenews,conjunct_split,68
banfakenews,conjunct_split,17
banfakenews,conjunct_split,119
banfakenews,conjunct_split,167
banfakenews,conjunct_split,65
banfakenews,conjunct_split,89
banfakenews,conjunct_split,87
banfakenews,conjunct_split,29
banfakenews,conjunct_split,116
banfakenews,conjunct_split,72
banfakenews,conjunct_split,54
banfakenews,conjunct_split,110
banfakenews,conjunct_split,171
banfakenews,conjunct_split,29
banfakenews,conjunct_split,145
banfakenews,conjunct_split,69
banfakenews,conjunct_split,98
banfakenews,conjunct_split,63
banfakenews,conjunct_split,28
banfakenews,conjunct_split,13
banfakenews,conjunct_split,32
banfakenews,conjunct_split,137
banfakenews,conjunct_split,36
banfakenews,conjunct_split,30
banfakenews,conjunct_split,70
banfakenews,conjunct_split,107
banfakenews,conjunct_split,40
banfakenews,conjunct_split,92
banfakenews,conjunct_split,117
banfakenews,conjunct_split,88
banfakenews,conjunct_split,107
banfakenews,conjunct_split,3
banfakenews,conjunct_split,69
banfakenews,conjunct_split,41
banfakenews,conjunct_split,45
banfakenews,conjunct_split,36
banfakenews,conjunct_split,51
banfakenews,conjunct_split,39
banfakenews,conjunct_split,29
banfakenews,conjunct_split,31
banfakenews,conjunct_split,33
banfakenews,conjunct_split,81
banfakenews,conjunct_split,14
banfakenews,conjunct_split,34
banfakenews,conjunct_split,33
banfakenews,conjunct_split,71
banfakenews,conjunct_split,56
banfakenews,conjunct_split,91
banfakenews,conjunct_split,32
banfakenews,conjunct_split,48
banfakenews,conjunct_split,185
banfakenews,conjunct_split,38
banfakenews,conjunct_split,43
banfakenews,conjunct_split,45
banfakenews,conjunct_split,54
banfakenews,conjunct_split,91
banfakenews,conjunct_split,23
banfakenews,conjunct_split,290
banfakenews,conjunct_split,58
banfakenews,conjunct_split,66
banfakenews,conjunct_split,42
banfakenews,conjunct_split,41
banfakenews,conjunct_split,169
banfakenews,conjunct_split,73
banfakenews,conjunct_split,218
banfakenews,conjunct_split,45
banfakenews,conjunct_split,61
banfakenews,conjunct_split,54
banfakenews,conjunct_split,105
banfakenews,conjunct_split,86
banfakenews,conjunct_split,21
banfakenews,conjunct_split,90
banfakenews,conjunct_split,33
banfakenews,conjunct_split,58
banfakenews,conjunct_split,208
banfakenews,conjunct_split,22
banfakenews,conjunct_split,83
banfakenews,conjunct_split,38
banfakenews,conjunct_split,102
banfakenews,conjunct_split,26
banfakenews,conjunct_split,41
banfakenews,conjunct_split,138
banfakenews,conjunct_split,77
banfakenews,conjunct_split,52
banfakenews,conjunct_split,30
banfakenews,conjunct_split,57
banfakenews,conjunct_split,105
banfakenews,conjunct_split,116
banfakenews,conjunct_split,28
banfakenews,conjunct_split,167
banfakenews,conjunct_split,32
banfakenews,conjunct_split,112
banfakenews,conjunct_split,237
banfakenews,conjunct_split,85
banfakenews,conjunct_split,43
banfakenews,conjunct_split,47
banfakenews,conjunct_split,200
banfakenews,conjunct_split,21
banfakenews,conjunct_split,63
banfakenews,conjunct_split,91
banfakenews,conjunct_split,23
banfakenews,conjunct_split,68
banfakenews,conjunct_split,44
banfakenews,conjunct_split,74
banfakenews,conjunct_split,63
banfakenews,conjunct_split,20
banfakenews,conjunct_split,263
banfakenews,conjunct_split,132
banfakenews,conjunct_split,44
banfakenews,conjunct_split,32
banfakenews,conjunct_split,63
banfakenews,conjunct_split,17
banfakenews,conjunct_split,308
banfakenews,conjunct_split,104
banfakenews,conjunct_split,53
banfakenews,conjunct_split,103
banfakenews,conjunct_split,17
banfakenews,conjunct_split,47
banfakenews,conjunct_split,55
banfakenews,conjunct_split,9
banfakenews,conjunct_split,50
banfakenews,conjunct_split,66
banfakenews,conjunct_split,58
banfakenews,conjunct_split,38
banfakenews,conjunct_split,39
banfakenews,conjunct_split,29
banfakenews,conjunct_split,77
banfakenews,conjunct_split,22
banfakenews,conjunct_split,74
banfakenews,conjunct_split,213
banfakenews,conjunct_split,117
banfakenews,conjunct_split,41
banfakenews,conjunct_split,66
banfakenews,conjunct_split,60
banfakenews,conjunct_split,32
banfakenews,conjunct_split,36
banfakenews,conjunct_split,34
banfakenews,conjunct_split,76
banfakenews,conjunct_split,29
banfakenews,conjunct_split,285
banfakenews,conjunct_split,122
banfakenews,conjunct_split,108
banfakenews,conjunct_split,112
banfakenews,conjunct_split,38
banfakenews,conjunct_split,55
banfakenews,conjunct_split,43
banfakenews,conjunct_split,75
banfakenews,conjunct_split,68
banfakenews,conjunct_split,42
banfakenews,conjunct_split,25
banfakenews,conjunct_split,45
banfakenews,conjunct_split,156
banfakenews,conjunct_split,41
banfakenews,elongate,327
banfakenews,elongate,293
banfakenews,elongate,272
banfakenews,elongate,608
banfakenews,elongate,459
banfakenews,elongate,511
banfakenews,elongate,608
banfakenews,elongate,220
banfakenews,elongate,227
banfakenews,elongate,737
banfakenews,elongate,171
banfakenews,elongate,576
banfakenews,elongate,345
