dataset,n_grapheme_clusters
bd_shs,32
bd_shs,79
bd_shs,12
bd_shs,65
bd_shs,58
bd_shs,14
bd_shs,22
bd_shs,4
bd_shs,75
bd_shs,25
bd_shs,11
bd_shs,26
bd_shs,123
bd_shs,58
bd_shs,111
bd_shs,22
bd_shs,16
bd_shs,120
bd_shs,14
bd_shs,22
bd_shs,60
bd_shs,32
bd_shs,51
bd_shs,20
bd_shs,30
bd_shs,24
bd_shs,139
bd_shs,7
bd_shs,30
bd_shs,7
bd_shs,13
bd_shs,39
bd_shs,36
bd_shs,48
bd_shs,45
bd_shs,67
bd_shs,41
bd_shs,25
bd_shs,18
bd_shs,16
bd_shs,36
bd_shs,24
bd_shs,55
bd_shs,31
bd_shs,12
bd_shs,74
bd_shs,124
bd_shs,42
bd_shs,12
bd_shs,88
bd_shs,20
bd_shs,29
bd_shs,20
bd_shs,53
bd_shs,52
bd_shs,14
bd_shs,136
bd_shs,36
bd_shs,66
bd_shs,29
bd_shs,76
bd_shs,13
bd_shs,47
bd_shs,143
bd_shs,31
bd_shs,51
bd_shs,12
bd_shs,22
bd_shs,64
bd_shs,59
bd_shs,33
bd_shs,21
bd_shs,17
bd_shs,47
bd_shs,50
bd_shs,11
bd_shs,24
bd_shs,47
bd_shs,19
bd_shs,19
bd_shs,20
bd_shs,46
bd_shs,31
bd_shs,184
bd_shs,26
bd_shs,126
bd_shs,46
bd_shs,19
bd_shs,30
bd_shs,28
bd_shs,31
bd_shs,8
bd_shs,23
bd_shs,17
bd_shs,59
bd_shs,80
bd_shs,7
bd_shs,85
bd_shs,69
bd_shs,10
bd_shs,42
bd_shs,317
bd_shs,47
bd_shs,15
bd_shs,20
bd_shs,202
bd_shs,49
bd_shs,47
bd_shs,96
bd_shs,12
bd_shs,24
bd_shs,4
bd_shs,74
bd_shs,42
bd_shs,18
bd_shs,12
bd_shs,14
bd_shs,51
bd_shs,41
bd_shs,24
bd_shs,97
bd_shs,20
bd_shs,36
bd_shs,40
bd_shs,18
bd_shs,57
bd_shs,24
bd_shs,13
bd_shs,28
bd_shs,17
bd_shs,21
bd_shs,109
bd_shs,59
bd_shs,19
bd_shs,29
bd_shs,80
bd_shs,144
bd_shs,33
bd_shs,8
bd_shs,16
bd_shs,39
bd_shs,6
bd_shs,48
bd_shs,13
bd_shs,27
bd_shs,25
bd_shs,25
bd_shs,8
bd_shs,102
bd_shs,54
bd_shs,17
bd_shs,41
bd_shs,254
bd_shs,874
bd_shs,33
bd_shs,25
bd_shs,48
bd_shs,47
bd_shs,17
bd_shs,72
bd_shs,21
bd_shs,21
bd_shs,67
bd_shs,28
bd_shs,26
bd_shs,29
bd_shs,32
bd_shs,19
bd_shs,20
bd_shs,10
bd_shs,14
bd_shs,17
bd_shs,44
bd_shs,79
bd_shs,17
bd_shs,10
bd_shs,102
bd_shs,20
bd_shs,110
bd_shs,15
bd_shs,101
bd_shs,73
bd_shs,37
bd_shs,271
bd_shs,18
bd_shs,23
bd_shs,18
bd_shs,15
bd_shs,26
bd_shs,25
bd_shs,23
bd_shs,10
bd_shs,83
bd_shs,55
bd_shs,19
bd_shs,16
bd_shs,17
bd_shs,19
bd_shs,194
bd_shs,109
bd_shs,24
bd_shs,73
bd_shs,62
bd_shs,32
bd_shs,16
bd_shs,6
bd_shs,37
bd_shs,54
bd_shs,42
bd_shs,7
bd_shs,28
bd_shs,72
bd_shs,44
bd_shs,50
bd_shs,63
bd_shs,9
bd_shs,15
bd_shs,76
bd_shs,6
bd_shs,23
bd_shs,31
bd_shs,15
bd_shs,10
bd_shs,34
bd_shs,13
bd_shs,23
bd_shs,8
bd_shs,174
bd_shs,6
bd_shs,35
bd_shs,48
bd_shs,29
bd_shs,93
bd_shs,15
bd_shs,180
bd_shs,23
bd_shs,155
bd_shs,43
bd_shs,180
bd_shs,95
bd_shs,29
bd_shs,15
bd_shs,11
bd_shs,26
bd_shs,71
bd_shs,9
bd_shs,31
bd_shs,23
bd_shs,25
bd_shs,9
bd_shs,39
bd_shs,7
bd_shs,29
bd_shs,45
bd_shs,175
bd_shs,25
bd_shs,279
bd_shs,73
bd_shs,46
bd_shs,19
bd_shs,32
bd_shs,66
bd_shs,28
bd_shs,13
bd_shs,63
bd_shs,88
bd_shs,20
bd_shs,123
bd_shs,15
bd_shs,187
bd_shs,72
bd_shs,23
bd_shs,47
bd_shs,9
bd_shs,15
bd_shs,120
bd_shs,231
bd_shs,45
bd_shs,10
bd_shs,17
bd_shs,75
bd_shs,16
bd_shs,81
bd_shs,56
bd_shs,61
bd_shs,60
bd_shs,23
bd_shs,33
bd_shs,22
bd_shs,21
bd_shs,9
bd_shs,19
bd_shs,25
bd_shs,48
bd_shs,8
bd_shs,22
bd_shs,35
bd_shs,45
bd_shs,22
bd_shs,41
bd_shs,17
bd_shs,88
bd_shs,29
bd_shs,24
bd_shs,23
bd_shs,21
bd_shs,39
bd_shs,13
bd_shs,41
bd_shs,36
bd_shs,16
bd_shs,276
bd_shs,97
bd_shs,34
bd_shs,16
bd_shs,19
bd_shs,23
bd_shs,46
bd_shs,18
bd_shs,50
bd_shs,31
bd_shs,65
bd_shs,5
bd_shs,7
bd_shs,31
bd_shs,115
bd_shs,86
bd_shs,14
bd_shs,17
bd_shs,48
bd_shs,14
bd_shs,18
bd_shs,25
bd_shs,18
bd_shs,5
bd_shs,26
bd_shs,17
bd_shs,14
bd_shs,30
bd_shs,34
bd_shs,18
bd_shs,8
bd_shs,6
bd_shs,13
bd_shs,116
bd_shs,36
bd_shs,18
bd_shs,83
bd_shs,91
bd_shs,55
bd_shs,20
bd_shs,217
bd_shs,253
bd_shs,19
bd_shs,7
bd_shs,35
bd_shs,7
bd_shs,31
bd_shs,66
bd_shs,37
bd_shs,12
bd_shs,89
bd_shs,16
bd_shs,5
bd_shs,23
bd_shs,9
bd_shs,42
bd_shs,5
bd_shs,10
bd_shs,9
bd_shs,16
bd_shs,47
bd_shs,21
bd_shs,55
bd_shs,52
bd_shs,28
bd_shs,27
bd_shs,18
bd_shs,25
bd_shs,71
bd_shs,20
bd_shs,12
bd_shs,49
bd_shs,24
bd_shs,105
bd_shs,13
bd_shs,39
bd_shs,13
bd_shs,16
bd_shs,10
bd_shs,101
bd_shs,29
bd_shs,136
bd_shs,24
bd_shs,45
bd_shs,91
bd_shs,16
bd_shs,97
bd_shs,21
bd_shs,141
bd_shs,12
bd_shs,36
bd_shs,24
bd_shs,46
bd_shs,70
bd_shs,18
bd_shs,18
bd_shs,5
bd_shs,68
bd_shs,7
bd_shs,17
bd_shs,29
bd_shs,40
bd_shs,12
bd_shs,22
bd_shs,8
bd_shs,19
bd_shs,108
bd_shs,49
bd_shs,32
bd_shs,43
bd_shs,119
bd_shs,59
bd_shs,83
bd_shs,37
bd_shs,39
bd_shs,23
bd_shs,15
bd_shs,10
bd_shs,43
bd_shs,22
bd_shs,11
bd_shs,31
bd_shs,99
bd_shs,24
bd_shs,18
bd_shs,28
bd_shs,16
bd_shs,564
bd_shs,10
bd_shs,63
bd_shs,26
bd_shs,28
bd_shs,21
bd_shs,23
bd_shs,7
bd_shs,29
bd_shs,38
bd_shs,82
bd_shs,23
bd_shs,10
bd_shs,15
bd_shs,15
bd_shs,19
bd_shs,31
bd_shs,32
bd_shs,57
bd_shs,33
bd_shs,28
bd_shs,26
bd_shs,16
bd_shs,50
bd_shs,32
bd_shs,15
bd_shs,70
bd_shs,114
bd_shs,13
bd_shs,17
bd_shs,19
bd_shs,9
bd_shs,26
bd_shs,154
bd_shs,102
bd_shs,37
bd_shs,35
bd_shs,6
bd_shs,16
bd_shs,21
bd_shs,6
bd_shs,35
bd_shs,18
bd_shs,28
bd_shs,25
bd_shs,67
bd_shs,57
bd_shs,26
bd_shs,133
bd_shs,63
bd_shs,6
bd_shs,20
bd_shs,41
bd_shs,27
bd_shs,103
bd_shs,52
bd_shs,24
bd_shs,67
bd_shs,8
bd_shs,45
bd_shs,35
bd_shs,51
bd_shs,84
bd_shs,10
bd_shs,28
bd_shs,27
bd_shs,13
bd_shs,28
bd_shs,39
bd_shs,124
bd_shs,26
bd_shs,62
bd_shs,10
bd_shs,25
bd_shs,21
bd_shs,256
bd_shs,199
bd_shs,19
bd_shs,24
bd_shs,58
bd_shs,57
bd_shs,65
bd_shs,75
bd_shs,17
bd_shs,34
bd_shs,47
bd_shs,149
bd_shs,35
bd_shs,48
bd_shs,45
bd_shs,15
bd_shs,46
bd_shs,13
bd_shs,26
bd_shs,11
bd_shs,53
bd_shs,217
bd_shs,11
bd_shs,82
bd_shs,16
bd_shs,33
bd_shs,105
bd_shs,17
bd_shs,100
bd_shs,11
bd_shs,50
bd_shs,19
bd_shs,6
bd_shs,84
bd_shs,19
bd_shs,33
bd_shs,48
bd_shs,10
bd_shs,51
bd_shs,110
bd_shs,12
bd_shs,46
bd_shs,28
bd_shs,37
bd_shs,51
bd_shs,48
bd_shs,133
bd_shs,13
bd_shs,108
bd_shs,50
bd_shs,79
bd_shs,6
bd_shs,19
bd_shs,29
bd_shs,71
bd_shs,165
bd_shs,17
bd_shs,131
bd_shs,55
bd_shs,131
bd_shs,63
bd_shs,83
bd_shs,13
bd_shs,25
bd_shs,9
bd_shs,32
bd_shs,44
bd_shs,62
bd_shs,22
bd_shs,28
bd_shs,18
bd_shs,4
bd_shs,64
bd_shs,55
bd_shs,20
bd_shs,117
bd_shs,18
bd_shs,11
bd_shs,26
bd_shs,43
bd_shs,24
bd_shs,7
bd_shs,37
bd_shs,16
bd_shs,53
bd_shs,11
bd_shs,22
bd_shs,31
bd_shs,50
bd_shs,31
bd_shs,60
bd_shs,28
bd_shs,36
bd_shs,9
bd_shs,284
bd_shs,164
bd_shs,25
banfakenews,296
banfakenews,710
banfakenews,2038
banfakenews,1084
banfakenews,1730
banfakenews,443
banfakenews,1131
banfakenews,1237
banfakenews,704
banfakenews,506
banfakenews,1555
banfakenews,712
banfakenews,666
banfakenews,767
banfakenews,1031
banfakenews,631
banfakenews,361
banfakenews,266
banfakenews,1629
banfakenews,528
banfakenews,499
banfakenews,799
banfakenews,1879
banfakenews,1835
banfakenews,1106
banfakenews,337
banfakenews,1109
banfakenews,365
banfakenews,941
banfakenews,1337
banfakenews,540
banfakenews,634
banfakenews,1941
banfakenews,450
banfakenews,1384
banfakenews,889
banfakenews,721
banfakenews,459
banfakenews,802
banfakenews,5929
banfakenews,885
banfakenews,889
banfakenews,1928
banfakenews,2642
banfakenews,545
banfakenews,1674
banfakenews,531
banfakenews,411
banfakenews,687
banfakenews,456
banfakenews,2175
banfakenews,1830
banfakenews,2019
banfakenews,2674
banfakenews,801
banfakenews,1152
banfakenews,848
banfakenews,856
banfakenews,673
banfakenews,528
banfakenews,2109
banfakenews,575
banfakenews,732
banfakenews,1571
banfakenews,1623
banfakenews,358
banfakenews,615
banfakenews,490
banfakenews,675
banfakenews,388
banfakenews,959
banfakenews,788
banfakenews,582
banfakenews,491
banfakenews,1025
banfakenews,628
banfakenews,466
banfakenews,520
banfakenews,585
banfakenews,1421
banfakenews,1892
banfakenews,600
banfakenews,1104
banfakenews,541
banfakenews,2264
banfakenews,1207
banfakenews,1602
banfakenews,1066
banfakenews,341
banfakenews,404
banfakenews,1330
banfakenews,600
banfakenews,3557
banfakenews,624
banfakenews,378
banfakenews,1988
banfakenews,1693
banfakenews,331
banfakenews,460
banfakenews,959
banfakenews,2906
banfakenews,449
banfakenews,417
banfakenews,632
banfakenews,2902
banfakenews,656
banfakenews,765
banfakenews,1750
banfakenews,454
banfakenews,1576
banfakenews,390
banfakenews,690
banfakenews,829
banfakenews,1603
banfakenews,1403
banfakenews,1277
banfakenews,892
banfakenews,452
banfakenews,963
banfakenews,1036
banfakenews,592
banfakenews,1568
banfakenews,786
banfakenews,1534
banfakenews,954
banfakenews,470
banfakenews,704
banfakenews,1154
banfakenews,1992
banfakenews,899
banfakenews,646
banfakenews,2753
banfakenews,717
banfakenews,893
banfakenews,854
banfakenews,590
banfakenews,5191
banfakenews,1369
banfakenews,972
banfakenews,1381
banfakenews,2444
banfakenews,2029
banfakenews,733
banfakenews,540
banfakenews,889
banfakenews,1411
banfakenews,557
banfakenews,297
banfakenews,6791
banfakenews,986
banfakenews,1624
banfakenews,643
banfakenews,1537
banfakenews,1434
banfakenews,801
banfakenews,750
banfakenews,574
banfakenews,459
banfakenews,1735
banfakenews,1034
banfakenews,930
banfakenews,470
banfakenews,964
banfakenews,456
banfakenews,353
banfakenews,2979
banfakenews,3879
banfakenews,5762
banfakenews,1124
banfakenews,1939
banfakenews,402
banfakenews,359
banfakenews,7587
banfakenews,376
banfakenews,579
banfakenews,1014
banfakenews,538
banfakenews,504
banfakenews,69
banfakenews,771
banfakenews,613
banfakenews,391
banfakenews,1429
banfakenews,470
banfakenews,1582
banfakenews,515
banfakenews,582
banfakenews,412
banfakenews,1666
banfakenews,1418
banfakenews,1133
banfakenews,1501
banfakenews,469
banfakenews,3709
banfakenews,2605
banfakenews,1417
banfakenews,560
banfakenews,854
banfakenews,1370
banfakenews,554
banfakenews,1020
banfakenews,1247
banfakenews,1152
banfakenews,968
banfakenews,1046
banfakenews,5263
banfakenews,827
banfakenews,1262
banfakenews,1968
banfakenews,631
banfakenews,471
banfakenews,2009
banfakenews,1226
banfakenews,2214
banfakenews,874
banfakenews,956
banfakenews,1021
banfakenews,1586
banfakenews,741
banfakenews,918
banfakenews,872
banfakenews,321
banfakenews,1043
banfakenews,1986
banfakenews,2233
banfakenews,363
banfakenews,1597
banfakenews,1493
banfakenews,2097
banfakenews,209
banfakenews,561
banfakenews,519
banfakenews,433
banfakenews,1350
banfakenews,1818
banfakenews,922
banfakenews,930
banfakenews,970
banfakenews,363
banfakenews,844
banfakenews,809
banfakenews,1384
banfakenews,1234
banfakenews,2250
banfakenews,804
banfakenews,907
banfakenews,463
banfakenews,878
banfakenews,779
banfakenews,589
banfakenews,502
banfakenews,681
banfakenews,2258
banfakenews,912
banfakenews,953
banfakenews,903
banfakenews,780
banfakenews,489
banfakenews,437
banfakenews,1528
banfakenews,897
banfakenews,1013
banfakenews,2498
banfakenews,703
banfakenews,766
banfakenews,379
banfakenews,990
banfakenews,768
banfakenews,912
banfakenews,1461
banfakenews,1182
banfakenews,692
banfakenews,788
banfakenews,1506
banfakenews,597
banfakenews,478
banfakenews,643
banfakenews,872
banfakenews,439
banfakenews,476
banfakenews,1058
banfakenews,507
banfakenews,961
banfakenews,668
banfakenews,806
banfakenews,882
banfakenews,566
banfakenews,431
banfakenews,438
banfakenews,422
banfakenews,1142
banfakenews,331
banfakenews,783
banfakenews,981
banfakenews,311
banfakenews,876
banfakenews,623
banfakenews,437
banfakenews,951
banfakenews,1595
banfakenews,2245
banfakenews,777
banfakenews,787
banfakenews,1432
banfakenews,564
banfakenews,952
banfakenews,634
banfakenews,3366
banfakenews,1065
banfakenews,583
banfakenews,918
banfakenews,1151
banfakenews,1011
banfakenews,654
banfakenews,546
banfakenews,1308
banfakenews,2220
banfakenews,967
banfakenews,563
banfakenews,716
banfakenews,2708
banfakenews,1135
banfakenews,2308
banfakenews,1737
banfakenews,1126
banfakenews,1226
banfakenews,561
banfakenews,436
banfakenews,673
banfakenews,1147
banfakenews,2307
banfakenews,1020
banfakenews,1927
banfakenews,955
banfakenews,1246
banfakenews,467
banfakenews,885
banfakenews,777
banfakenews,297
banfakenews,372
banfakenews,867
banfakenews,1081
banfakenews,1258
banfakenews,2821
banfakenews,1324
banfakenews,738
banfakenews,651
banfakenews,552
banfakenews,412
banfakenews,373
banfakenews,380
banfakenews,728
banfakenews,380
banfakenews,4439
banfakenews,766
banfakenews,179
banfakenews,574
banfakenews,365
banfakenews,1241
banfakenews,1655
banfakenews,1338
banfakenews,1324
banfakenews,1027
banfakenews,609
banfakenews,840
banfakenews,1815
banfakenews,552
banfakenews,292
banfakenews,1179
banfakenews,1050
banfakenews,732
banfakenews,1353
banfakenews,1145
banfakenews,661
banfakenews,682
banfakenews,3507
banfakenews,572
banfakenews,673
banfakenews,1710
banfakenews,1055
banfakenews,307
banfakenews,505
banfakenews,449
banfakenews,445
banfakenews,948
banfakenews,377
banfakenews,512
banfakenews,630
banfakenews,826
banfakenews,321
banfakenews,620
banfakenews,407
banfakenews,775
banfakenews,2022
banfakenews,1912
banfakenews,668
banfakenews,1025
banfakenews,317
banfakenews,1467
banfakenews,173
banfakenews,875
banfakenews,2317
banfakenews,713
banfakenews,896
banfakenews,1056
banfakenews,2261
banfakenews,423
banfakenews,541
banfakenews,1290
banfakenews,704
banfakenews,1030
banfakenews,1497
banfakenews,313
banfakenews,1276
banfakenews,652
banfakenews,755
banfakenews,2976
banfakenews,805
banfakenews,736
banfakenews,873
banfakenews,538
banfakenews,1978
banfakenews,604
banfakenews,794
banfakenews,570
banfakenews,1391
banfakenews,1424
banfakenews,510
banfakenews,475
banfakenews,4000
banfakenews,2666
banfakenews,924
banfakenews,962
banfakenews,2367
banfakenews,914
banfakenews,11054
banfakenews,307
banfakenews,1572
banfakenews,404
banfakenews,1819
banfakenews,975
banfakenews,407
banfakenews,807
banfakenews,1098
banfakenews,875
banfakenews,1410
banfakenews,478
banfakenews,842
banfakenews,1028
banfakenews,1590
banfakenews,1399
banfakenews,1032
banfakenews,501
banfakenews,1032
banfakenews,811
banfakenews,955
banfakenews,1353
banfakenews,440
banfakenews,964
banfakenews,937
banfakenews,556
banfakenews,852
banfakenews,1196
banfakenews,2203
banfakenews,1089
banfakenews,1072
banfakenews,2142
banfakenews,1668
banfakenews,932
banfakenews,1303
banfakenews,4328
banfakenews,1531
banfakenews,771
banfakenews,962
banfakenews,1978
banfakenews,1360
banfakenews,603
banfakenews,540
banfakenews,4619
banfakenews,786
banfakenews,1245
banfakenews,467
banfakenews,1994
banfakenews,887
banfakenews,1204
banfakenews,575
banfakenews,5466
banfakenews,1320
banfakenews,1447
banfakenews,1028
banfakenews,762
banfakenews,627
banfakenews,744
banfakenews,1484
banfakenews,832
banfakenews,972
banfakenews,1754
banfakenews,512
banfakenews,1267
banfakenews,1441
banfakenews,1407
banfakenews,837
banfakenews,490
banfakenews,622
banfakenews,914
banfakenews,424
banfakenews,9554
banfakenews,630
banfakenews,753
banfakenews,1728
banfakenews,1206
banfakenews,729
banfakenews,506
banfakenews,169
banfakenews,385
banfakenews,747
banfakenews,2053
banfakenews,287
banfakenews,1454
banfakenews,1134
banfakenews,539
banfakenews,255
banfakenews,1261
banfakenews,679
banfakenews,457
banfakenews,1150
banfakenews,1315
banfakenews,1520
banfakenews,500
banfakenews,2066
banfakenews,482
banfakenews,338
banfakenews,547
banfakenews,951
banfakenews,1084
banfakenews,793
banfakenews,1205
banfakenews,1819
banfakenews,198
banfakenews,2538
banfakenews,362
banfakenews,1562
banfakenews,2551
banfakenews,1355
banfakenews,854
banfakenews,747
banfakenews,568
banfakenews,1028
banfakenews,4144
banfakenews,2974
banfakenews,2109
banfakenews,1236
banfakenews,813
banfakenews,675
banfakenews,384
banfakenews,618
banfakenews,627
banfakenews,2414
banfakenews,1082
banfakenews,366
banfakenews,662
banfakenews,752
banfakenews,232
banfakenews,1120
banfakenews,1204
banfakenews,1402
banfakenews,747
banfakenews,607
banfakenews,381
banfakenews,1242
banfakenews,1286
banfakenews,866
banfakenews,1013
banfakenews,138
banfakenews,1165
banfakenews,1652
banfakenews,535
banfakenews,310
banfakenews,435
banfakenews,2143
banfakenews,1174
banfakenews,728
banfakenews,447
banfakenews,1448
banfakenews,584
banfakenews,855
banfakenews,1609
banfakenews,762
banfakenews,524
banfakenews,811
banfakenews,770
banfakenews,291
banfakenews,1021
banfakenews,1308
banfakenews,599
banfakenews,1871
banfakenews,609
banfakenews,290
banfakenews,1029
banfakenews,2666
banfakenews,1053
banfakenews,365
banfakenews,838
banfakenews,840
banfakenews,1440
banfakenews,723
banfakenews,423
banfakenews,1410
banfakenews,664
banfakenews,1980
banfakenews,1310
banfakenews,670
banfakenews,2056
banfakenews,726
banfakenews,1478
banfakenews,323
banfakenews,880
banfakenews,1190
banfakenews,499
banfakenews,1063
banfakenews,980
banfakenews,575
banfakenews,1123
banfakenews,776
banfakenews,1940
banfakenews,344
banfakenews,8240
banfakenews,648
banfakenews,877
banfakenews,1298
banfakenews,909
banfakenews,863
banfakenews,1126
banfakenews,994
banfakenews,506
banfakenews,910
banfakenews,749
banfakenews,945
banfakenews,510
banfakenews,801
banfakenews,705
banfakenews,919
banfakenews,585
banfakenews,1119
banfakenews,486
banfakenews,645
banfakenews,957
banfakenews,388
banfakenews,1091
banfakenews,618
banfakenews,310
banfakenews,418
banfakenews,616
banfakenews,961
banfakenews,771
banfakenews,449
banfakenews,1406
banfakenews,253
banfakenews,2049
banfakenews,327
banfakenews,383
banfakenews,2292
banfakenews,54
banfakenews,882
banfakenews,2961
banfakenews,453
banfakenews,2530
banfakenews,548
banfakenews,765
banfakenews,2046
banfakenews,3501
banfakenews,2349
banfakenews,2578
banfakenews,555
banfakenews,707
banfakenews,2107
banfakenews,2734
banfakenews,391
banfakenews,1316
banfakenews,1819
banfakenews,488
banfakenews,502
banfakenews,2672
banfakenews,805
banfakenews,874
banfakenews,379
banfakenews,735
banfakenews,1222
banfakenews,620
banfakenews,660
banfakenews,692
banfakenews,541
banfakenews,1493
banfakenews,2422
banfakenews,1155
banfakenews,1698
banfakenews,1582
banfakenews,1091
banfakenews,1178
banfakenews,354
banfakenews,617
banfakenews,1031
banfakenews,1271
banfakenews,838
banfakenews,716
banfakenews,1623
banfakenews,533
banfakenews,1428
banfakenews,579
banfakenews,866
banfakenews,2466
banfakenews,1518
banfakenews,571
banfakenews,423
banfakenews,981
banfakenews,770
banfakenews,601
banfakenews,654
banfakenews,1228
banfakenews,547
banfakenews,600
banfakenews,880
banfakenews,3378
banfakenews,980
banfakenews,569
banfakenews,1093
banfakenews,1329
banfakenews,418
banfakenews,1560
banfakenews,860
banfakenews,782
banfakenews,730
banfakenews,2304
banfakenews,1114
banfakenews,939
banfakenews,2132
banfakenews,637
banfakenews,5185
banfakenews,678
banfakenews,1278
banfakenews,458
banfakenews,527
banfakenews,2308
banfakenews,824
banfakenews,1000
banfakenews,131
banfakenews,4741
banfakenews,398
banfakenews,578
banfakenews,437
banfakenews,1092
banfakenews,1350
banfakenews,1322
banfakenews,1260
banfakenews,536
banfakenews,617
banfakenews,432
banfakenews,1849
banfakenews,408
banfakenews,1030
banfakenews,726
banfakenews,499
banfakenews,1027
banfakenews,900
banfakenews,699
banfakenews,711
banfakenews,2868
banfakenews,2412
banfakenews,676
banfakenews,1304
banfakenews,723
banfakenews,717
banfakenews,1091
banfakenews,1261
banfakenews,569
banfakenews,734
banfakenews,1167
banfakenews,607
banfakenews,990
banfakenews,738
banfakenews,1095
banfakenews,1601
banfakenews,835
banfakenews,656
banfakenews,595
banfakenews,757
banfakenews,425
banfakenews,486
banfakenews,450
banfakenews,352
banfakenews,539
banfakenews,482
banfakenews,792
banfakenews,1426
banfakenews,982
banfakenews,2062
banfakenews,1441
banfakenews,1664
banfakenews,2284
banfakenews,984
banfakenews,1343
banfakenews,1548
banfakenews,730
banfakenews,1476
banfakenews,1475
banfakenews,826
banfakenews,1555
banfakenews,561
banfakenews,4090
banfakenews,1550
banfakenews,845
banfakenews,949
banfakenews,408
banfakenews,1360
banfakenews,797
banfakenews,1046
banfakenews,1628
banfakenews,725
banfakenews,764
banfakenews,1027
banfakenews,404
banfakenews,790
banfakenews,617
banfakenews,1692
banfakenews,411
banfakenews,482
banfakenews,659
banfakenews,1697
banfakenews,963
banfakenews,1097
banfakenews,448
banfakenews,935
banfakenews,479
banfakenews,377
banfakenews,687
banfakenews,641
banfakenews,393
banfakenews,1127
banfakenews,3659
banfakenews,670
banfakenews,2471
banfakenews,340
banfakenews,765
banfakenews,870
banfakenews,3872
banfakenews,4912
banfakenews,334
banfakenews,1287
banfakenews,6842
banfakenews,263
banfakenews,1594
banfakenews,1414
banfakenews,849
banfakenews,1264
banfakenews,743
banfakenews,807
banfakenews,269
banfakenews,1131
banfakenews,2153
banfakenews,358
banfakenews,733
banfakenews,917
banfakenews,312
banfakenews,875
banfakenews,1320
banfakenews,592
banfakenews,626
banfakenews,389
banfakenews,1268
banfakenews,1296
banfakenews,348
banfakenews,1516
banfakenews,2339
banfakenews,4044
banfakenews,1035
banfakenews,1600
banfakenews,1006
banfakenews,422
banfakenews,565
banfakenews,440
banfakenews,1545
banfakenews,1618
banfakenews,1365
banfakenews,748
banfakenews,475
banfakenews,1529
banfakenews,641
banfakenews,396
banfakenews,753
banfakenews,573
banfakenews,1524
banfakenews,1033
banfakenews,479
banfakenews,486
banfakenews,446
banfakenews,1686
banfakenews,941
banfakenews,1347
banfakenews,405
banfakenews,3509
banfakenews,535
banfakenews,1404
banfakenews,959
banfakenews,580
banfakenews,1259
banfakenews,482
banfakenews,1605
banfakenews,593
banfakenews,720
banfakenews,1882
banfakenews,732
banfakenews,544
banfakenews,263
banfakenews,668
banfakenews,763
banfakenews,2916
banfakenews,528
banfakenews,629
banfakenews,3206
banfakenews,1696
banfakenews,397
banfakenews,1392
banfakenews,834
banfakenews,1011
banfakenews,748
banfakenews,635
banfakenews,939
banfakenews,1680
banfakenews,703
banfakenews,1466
banfakenews,1916
banfakenews,568
banfakenews,1262
banfakenews,878
banfakenews,527
banfakenews,1632
banfakenews,1158
banfakenews,1087
banfakenews,639
banfakenews,712
banfakenews,1524
banfakenews,2031
banfakenews,337
banfakenews,814
banfakenews,1965
banfakenews,464
banfakenews,1071
banfakenews,779
banfakenews,328
banfakenews,1757
banfakenews,1870
banfakenews,689
banfakenews,476
banfakenews,329
banfakenews,807
banfakenews,469
banfakenews,1225
banfakenews,547
banfakenews,2086
banfakenews,1154
banfakenews,3154
banfakenews,1496
banfakenews,543
banfakenews,562
banfakenews,161
banfakenews,567
banfakenews,849
banfakenews,1400
banfakenews,833
banfakenews,1118
banfakenews,614
banfakenews,439
banfakenews,2217
banfakenews,1212
banfakenews,1092
banfakenews,704
banfakenews,659
banfakenews,1036
banfakenews,2634
banfakenews,2802
banfakenews,385
banfakenews,5269
banfakenews,1219
banfakenews,1134
banfakenews,394
banfakenews,2614
banfakenews,440
banfakenews,1698
banfakenews,2048
banfakenews,892
banfakenews,92
banfakenews,1142
banfakenews,1154
banfakenews,551
banfakenews,1373
banfakenews,627
banfakenews,655
banfakenews,1552
banfakenews,352
banfakenews,846
banfakenews,615
banfakenews,739
banfakenews,808
banfakenews,577
banfakenews,1660
banfakenews,420
banfakenews,655
banfakenews,883
banfakenews,863
banfakenews,929
banfakenews,351
banfakenews,1129
banfakenews,675
banfakenews,894
banfakenews,782
banfakenews,1445
banfakenews,3468
banfakenews,565
banfakenews,1467
banfakenews,1154
banfakenews,430
banfakenews,1384
banfakenews,1058
banfakenews,1330
banfakenews,8391
banfakenews,663
banfakenews,781
banfakenews,408
banfakenews,1172
banfakenews,944
banfakenews,755
banfakenews,910
banfakenews,562
banfakenews,497
banfakenews,1018
banfakenews,438
banfakenews,754
banfakenews,1821
banfakenews,972
banfakenews,1467
banfakenews,1287
banfakenews,667
banfakenews,426
banfakenews,572
banfakenews,844
banfakenews,678
banfakenews,948
banfakenews,1011
banfakenews,752
banfakenews,889
banfakenews,855
banfakenews,1038
banfakenews,639
banfakenews,899
banfakenews,1952
banfakenews,470
banfakenews,799
banfakenews,616
banfakenews,600
banfakenews,1369
banfakenews,754
banfakenews,864
banfakenews,624
banfakenews,964
banfakenews,427
banfakenews,392
banfakenews,516
banfakenews,642
banfakenews,331
banfakenews,626
banfakenews,871
banfakenews,1060
banfakenews,1756
banfakenews,417
banfakenews,704
banfakenews,753
banfakenews,1203
banfakenews,964
banfakenews,831
banfakenews,1563
banfakenews,1127
banfakenews,2127
banfakenews,553
